0,0,0,1,0,1.5707963267949,-200,0,-300
0.0200050012503126,3.00075018754634e-05,0,1,0,1.5707963267949,-199.99999939985,0,-300
0.0400100025006252,0.120060015003751,0,1,0,1.5707963267949,-199.9975975994,0,-300
0.0600150037509377,0.240090022505626,0,1,0,1.5707963267949,-199.99279459865,0,-300
0.0800200050012503,0.360120030007502,0,1,0,1.5707963267949,-199.985590397599,0,-300
0.100025006251563,0.480150037509377,0,1,0,1.5707963267949,-199.975984996249,0,-300
0.120030007501875,0.600180045011253,0,1,0,1.5707963267949,-199.963978394599,0,-300
0.140035008752188,0.720210052513128,0,1,0,1.5707963267949,-199.949570592648,0,-300
0.160040010002501,0.840240060015004,0,1,0,1.5707963267949,-199.932761590398,0,-300
0.180045011252813,0.960270067516879,0,1,0,1.5707963267949,-199.913551387847,0,-300
0.200050012503126,1.08030007501876,0,1,0,1.5707963267949,-199.891939984996,0,-300
0.220055013753438,1.20033008252063,0,1,0,1.5707963267949,-199.867927381846,0,-300
0.240060015003751,1.32036009002251,0,1,0,1.5707963267949,-199.841513578395,0,-300
0.260065016254064,1.44039009752438,0,1,0,1.5707963267949,-199.812698574644,0,-300
0.280070017504376,1.56042010502626,0,1,0,1.5707963267949,-199.781482370593,0,-300
0.300075018754689,1.68045011252813,0,1,0,1.5707963267949,-199.747864966242,0,-300
0.320080020005001,1.80048012003001,0,1,0,1.5707963267949,-199.711846361591,0,-300
0.340085021255314,1.92051012753188,0,1,0,1.5707963267949,-199.673426556639,0,-300
0.360090022505626,2.04054013503376,0,1,0,1.5707963267949,-199.632605551388,0,-300
0.380095023755939,2.16057014253563,0,1,0,1.5707963267949,-199.589383345837,0,-300
0.400100025006252,2.28060015003751,0,1,0,1.5707963267949,-199.543759939985,0,-300
0.420105026256564,2.40063015753938,0,1,0,1.5707963267949,-199.495735333834,0,-300
0.440110027506877,2.52066016504126,0,1,0,1.5707963267949,-199.445309527382,0,-300
0.460115028757189,2.64069017254313,0,1,0,1.5707963267949,-199.39248252063,0,-300
0.480120030007502,2.76072018004501,0,1,0,1.5707963267949,-199.337254313578,0,-300
0.500125031257814,2.88075018754688,0,1,0,1.5707963267949,-199.279624906227,0,-300
0.520130032508127,3.00078019504876,0,1,0,1.5707963267949,-199.219594298575,0,-300
0.54013503375844,3.12081020255063,0,1,0,1.5707963267949,-199.157162490623,0,-300
0.560140035008752,3.24070017504375,0,1,0,1.5707963267949,-199.092332283071,0,-300
0.580145036259065,3.34072518129532,0,1,0,1.5707963267949,-199.025501075269,0,-300
