	Time	Start	End	Coverage	speed	Rotation	six	seven
87	2.50145023723952	0.0	1.0	0.0	1.5707963267949	-77.1802797169735	0.0	-300.0
88	2.51163154629397	0.0	1.0	0.0	1.5707963267949	-77.1300345258599	0.0	-300.0
89	2.52160493418271	0.0	1.0	0.0	1.5707963267949	-77.0795898170987	0.0	-300.0
90	2.53137464704032	0.0	1.0	0.0	1.5707963267949	-77.028949665209	0.0	-300.0
91	2.54094484428749	0.0	1.0	0.0	1.5707963267949	-76.9781180615009	0.0	-300.0
92	2.55031960040184	0.0	1.0	0.0	1.5707963267949	-76.9270989157745	0.0	-300.0
93	2.55950290665262	0.0	1.0	0.0	1.5707963267949	-76.8758960579845	0.0	-300.0
94	2.56849867280002	0.0	1.0	0.0	1.5707963267949	-76.824513239871	0.0	-300.0
95	2.57731072875967	0.0	1.0	0.0	1.5707963267949	-76.7729541365563	0.0	-300.0
96	2.58594282623326	0.0	1.0	0.0	1.5707963267949	-76.7212223481103	0.0	-300.0
97	2.59439864030581	0.0	1.0	0.0	1.5707963267949	-76.6693214010827	0.0	-300.0
98	2.60268177101029	0.0	1.0	0.0	1.5707963267949	-76.6172547500043	0.0	-300.0
99	2.61079574486037	0.0	1.0	0.0	1.5707963267949	-76.5650257788583	0.0	-300.0
100	2.61874401635177	0.0	1.0	0.0	1.5707963267949	-76.5126378025207	0.0	-300.0
101	2.62652996943305	0.0	1.0	0.0	1.5707963267949	-76.4600940681714	0.0	-300.0
102	2.63415691894627	0.0	1.0	0.0	1.5707963267949	-76.407397756677	0.0	-300.0
103	2.64162811203829	0.0	1.0	0.0	1.5707963267949	-76.354551983945	0.0	-300.0
104	2.64894672954325	0.0	1.0	0.0	1.5707963267949	-76.3015598022502	0.0	-300.0
105	2.65611588733675	0.0	1.0	0.0	1.5707963267949	-76.2484242015343	0.0	-300.0
106	2.66313863766247	0.0	1.0	0.0	1.5707963267949	-76.195148110679	0.0	-300.0
107	2.67001797043164	0.0	1.0	0.0	1.5707963267949	-76.1417343987526	0.0	-300.0
108	2.67675681449596	0.0	1.0	0.0	1.5707963267949	-76.0881858762319	0.0	-300.0
109	2.68335803889458	0.0	1.0	0.0	1.5707963267949	-76.0345052961987	0.0	-300.0
110	2.68982445407556	0.0	1.0	0.0	1.5707963267949	-75.9806953555114	0.0	-300.0
111	2.69615881309243	0.0	1.0	0.0	1.5707963267949	-75.9267586959538	0.0	-300.0
112	2.70236381277626	0.0	1.0	0.0	1.5707963267949	-75.8726979053597	0.0	-300.0
113	2.70844209488385	0.0	1.0	0.0	1.5707963267949	-75.8185155187143	0.0	-300.0
114	2.71439624722246	0.0	1.0	0.0	1.5707963267949	-75.7642140192339	0.0	-300.0
115	2.72022880475153	0.0	1.0	0.0	1.5707963267949	-75.7097958394229	0.0	-300.0
116	2.72594225066195	0.0	1.0	0.0	1.5707963267949	-75.6552633621094	0.0	-300.0
117	2.73153901743325	0.0	1.0	0.0	1.5707963267949	-75.6006189214597	0.0	-300.0
118	2.73702148786924	0.0	1.0	0.0	1.5707963267949	-75.5458648039723	0.0	-300.0
119	2.74239199611248	0.0	1.0	0.0	1.5707963267949	-75.491003249451	0.0	-300.0
120	2.74765282863802	0.0	1.0	0.0	1.5707963267949	-75.4360364519588	0.0	-300.0
121	2.75280622522685	0.0	1.0	0.0	1.5707963267949	-75.3809665607518	0.0	-300.0
122	2.75785437991952	0.0	1.0	0.0	1.5707963267949	-75.3257956811943	0.0	-300.0
123	2.76279944195018	0.0	1.0	0.0	1.5707963267949	-75.2705258756552	0.0	-300.0
124	2.76764351666169	0.0	1.0	0.0	1.5707963267949	-75.215159164386	0.0	-300.0
125	2.77238866640187	0.0	1.0	0.0	1.5707963267949	-75.159697526381	0.0	-300.0
126	2.77703691140163	0.0	1.0	0.0	1.5707963267949	-75.1041429002198	0.0	-300.0
127	2.781590230635	0.0	1.0	0.0	1.5707963267949	-75.0484971848924	0.0	-300.0
128	2.78605056266172	0.0	1.0	0.0	1.5707963267949	-74.9927622406081	0.0	-300.0
129	2.79041980645254	0.0	1.0	0.0	1.5707963267949	-74.9369398895873	0.0	-300.0
130	2.79469982219773	0.0	1.0	0.0	1.5707963267949	-74.8810319168371	0.0	-300.0
131	2.79889243209903	0.0	1.0	0.0	1.5707963267949	-74.8250400709118	0.0	-300.0
132	2.80299942114547	0.0	1.0	0.0	1.5707963267949	-74.7689660646566	0.0	-300.0
133	2.80702253787327	0.0	1.0	0.0	1.5707963267949	-74.7128115759375	0.0	-300.0
134	2.81096349511033	0.0	1.0	0.0	1.5707963267949	-74.6565782483554	0.0	-300.0
135	2.81482397070544	0.0	1.0	0.0	1.5707963267949	-74.6002676919455	0.0	-300.0
136	2.81860560824261	0.0	1.0	0.0	1.5707963267949	-74.5438814838634	0.0	-300.0
137	2.82231001774083	0.0	1.0	0.0	1.5707963267949	-74.4874211690563	0.0	-300.0
138	2.82593877633951	0.0	1.0	0.0	1.5707963267949	-74.4308882609205	0.0	-300.0
139	2.82949342896999	0.0	1.0	0.0	1.5707963267949	-74.3742842419462	0.0	-300.0
140	2.83297548901322	0.0	1.0	0.0	1.5707963267949	-74.3176105643481	0.0	-300.0
141	2.83638643894413	0.0	1.0	0.0	1.5707963267949	-74.2608686506844	0.0	-300.0
142	2.83972773096278	0.0	1.0	0.0	1.5707963267949	-74.2040598944615	0.0	-300.0
143	2.84300078761261	0.0	1.0	0.0	1.5707963267949	-74.1471856607284	0.0	-300.0
144	2.84620700238608	0.0	1.0	0.0	1.5707963267949	-74.0902472866568	0.0	-300.0
145	2.84934774031799	0.0	1.0	0.0	1.5707963267949	-74.0332460821112	0.0	-300.0
146	2.85242433856657	0.0	1.0	0.0	1.5707963267949	-73.9761833302061	0.0	-300.0
147	2.85543810698283	0.0	1.0	0.0	1.5707963267949	-73.9190602878525	0.0	-300.0
148	2.85839032866819	0.0	1.0	0.0	1.5707963267949	-73.8618781862928	0.0	-300.0
149	2.86128226052077	0.0	1.0	0.0	1.5707963267949	-73.8046382316252	0.0	-300.0
150	2.86411513377051	0.0	1.0	0.0	1.5707963267949	-73.7473416053175	0.0	-300.0
151	2.86689015450336	0.0	1.0	0.0	1.5707963267949	-73.6899894647092	0.0	-300.0
152	2.86960850417475	0.0	1.0	0.0	1.5707963267949	-73.632582943505	0.0	-300.0
153	2.87227134011261	0.0	1.0	0.0	1.5707963267949	-73.5751231522575	0.0	-300.0
154	2.87487979601012	0.0	1.0	0.0	1.5707963267949	-73.5176111788394	0.0	-300.0
155	2.8774349824083	0.0	1.0	0.0	1.5707963267949	-73.4600480889072	0.0	-300.0
156	2.87993798716892	0.0	1.0	0.0	1.5707963267949	-73.4024349263547	0.0	-300.0
157	2.88238987593756	0.0	1.0	0.0	1.5707963267949	-73.3447727137576	0.0	-300.0
158	2.88479169259738	0.0	1.0	0.0	1.5707963267949	-73.2870624528084	0.0	-300.0
159	2.88714445971349	0.0	1.0	0.0	1.5707963267949	-73.2293051247434	0.0	-300.0
160	2.88944917896833	0.0	1.0	0.0	1.5707963267949	-73.1715016907603	0.0	-300.0
161	2.89170683158816	0.0	1.0	0.0	1.5707963267949	-73.1136530924272	0.0	-300.0
162	2.89391837876075	0.0	1.0	0.0	1.5707963267949	-73.0557602520837	0.0	-300.0
163	2.89608476204467	0.0	1.0	0.0	1.5707963267949	-72.9978240732335	0.0	-300.0
164	2.89820690377009	0.0	1.0	0.0	1.5707963267949	-72.9398454409291	0.0	-300.0
165	2.90028570743153	0.0	1.0	0.0	1.5707963267949	-72.8818252221487	0.0	-300.0
166	2.90232205807244	0.0	1.0	0.0	1.5707963267949	-72.823764266165	0.0	-300.0
167	2.90431682266207	0.0	1.0	0.0	1.5707963267949	-72.7656634049071	0.0	-300.0
168	2.90627085046457	0.0	1.0	0.0	1.5707963267949	-72.7075234533146	0.0	-300.0
169	2.9081849734005	0.0	1.0	0.0	1.5707963267949	-72.6493452096845	0.0	-300.0
170	2.9100600064011	0.0	1.0	0.0	1.5707963267949	-72.591129456011	0.0	-300.0
171	2.91189674775521	0.0	1.0	0.0	1.5707963267949	-72.5328769583187	0.0	-300.0
172	2.9136959794491	0.0	1.0	0.0	1.5707963267949	-72.4745884669884	0.0	-300.0
173	2.91545846749947	0.0	1.0	0.0	1.5707963267949	-72.4162647170768	0.0	-300.0
174	2.91718496227952	0.0	1.0	0.0	1.5707963267949	-72.3579064286294	0.0	-300.0
175	2.91887619883846	0.0	1.0	0.0	1.5707963267949	-72.299514306987	0.0	-300.0
176	2.92053289721441	0.0	1.0	0.0	1.5707963267949	-72.2410890430861	0.0	-300.0
177	2.92215576274101	0.0	1.0	0.0	1.5707963267949	-72.182631313753	0.0	-300.0
178	2.92374548634766	0.0	1.0	0.0	1.5707963267949	-72.1241417819919	0.0	-300.0
179	2.9253027448537	0.0	1.0	0.0	1.5707963267949	-72.0656210972672	0.0	-300.0
180	2.9268282012566	0.0	1.0	0.0	1.5707963267949	-72.0070698957801	0.0	-300.0
181	2.92832250501416	0.0	1.0	0.0	1.5707963267949	-71.9484888007394	0.0	-300.0
182	2.92978629232106	0.0	1.0	0.0	1.5707963267949	-71.8898784226267	0.0	-300.0
183	2.93122018637972	0.0	1.0	0.0	1.5707963267949	-71.8312393594567	0.0	-300.0
184	2.9326247976656	0.0	1.0	0.0	1.5707963267949	-71.7725721970313	0.0	-300.0
185	2.93400072418713	0.0	1.0	0.0	1.5707963267949	-71.7138775091893	0.0	-300.0
186	2.93534855174029	0.0	1.0	0.0	1.5707963267949	-71.6551558580506	0.0	-300.0
187	2.93666885415804	0.0	1.0	0.0	1.5707963267949	-71.5964077942558	0.0	-300.0
188	2.9379621935546	0.0	1.0	0.0	1.5707963267949	-71.5376338572	0.0	-300.0
189	2.93922912056477	0.0	1.0	0.0	1.5707963267949	-71.4788345752633	0.0	-300.0
190	2.94047017457839	0.0	1.0	0.0	1.5707963267949	-71.420010466035	0.0	-300.0
191	2.94168588396994	0.0	1.0	0.0	1.5707963267949	-71.3611620365343	0.0	-300.0
192	2.94287676632351	0.0	1.0	0.0	1.5707963267949	-71.3022897834263	0.0	-300.0
193	2.9440433286532	0.0	1.0	0.0	1.5707963267949	-71.2433941932331	0.0	-300.0
194	2.94518606761892	0.0	1.0	0.0	1.5707963267949	-71.1844757425411	0.0	-300.0
195	2.94630546973786	0.0	1.0	0.0	1.5707963267949	-71.1255348982042	0.0	-300.0
196	2.94740201159164	0.0	1.0	0.0	1.5707963267949	-71.066572117542	0.0	-300.0
197	2.94847616002921	0.0	1.0	0.0	1.5707963267949	-71.0075878485348	0.0	-300.0
198	2.94952837236557	0.0	1.0	0.0	1.5707963267949	-70.9485825300145	0.0	-300.0
199	2.95055909657654	0.0	1.0	0.0	1.5707963267949	-70.8895565918512	0.0	-300.0
200	2.95156877148942	0.0	1.0	0.0	1.5707963267949	-70.830510455136	0.0	-300.0
201	2.95255782696984	0.0	1.0	0.0	1.5707963267949	-70.7714445323608	0.0	-300.0
202	2.95352668410481	0.0	1.0	0.0	1.5707963267949	-70.7123592275936	0.0	-300.0
203	2.95447575538192	0.0	1.0	0.0	1.5707963267949	-70.6532549366505	0.0	-300.0
204	2.95540544486504	0.0	1.0	0.0	1.5707963267949	-70.5941320472645	0.0	-300.0
205	2.95631614836629	0.0	1.0	0.0	1.5707963267949	-70.5349909392501	0.0	-300.0
206	2.95720825361458	0.0	1.0	0.0	1.5707963267949	-70.4758319846655	0.0	-300.0
207	2.95808214042066	0.0	1.0	0.0	1.5707963267949	-70.4166555479707	0.0	-300.0
208	2.95893818083886	0.0	1.0	0.0	1.5707963267949	-70.3574619861828	0.0	-300.0
209	2.95977673932548	0.0	1.0	0.0	1.5707963267949	-70.2982516490279	0.0	-300.0
210	2.96059817289392	0.0	1.0	0.0	1.5707963267949	-70.23902487909	0.0	-300.0
211	2.96140283126672	0.0	1.0	0.0	1.5707963267949	-70.179782011957	0.0	-300.0
212	2.96219105702445	0.0	1.0	0.0	1.5707963267949	-70.1205233763634	0.0	-300.0
213	2.96296318575154	0.0	1.0	0.0	1.5707963267949	-70.0612492943304	0.0	-300.0
214	2.96371954617917	0.0	1.0	0.0	1.5707963267949	-70.0019600813029	0.0	-300.0
215	2.9644604603252	0.0	1.0	0.0	1.5707963267949	-69.9426560462838	0.0	-300.0
216	2.96518624363132	0.0	1.0	0.0	1.5707963267949	-69.8833374919657	0.0	-300.0
217	2.9658972050973	0.0	1.0	0.0	1.5707963267949	-69.8240047148594	0.0	-300.0
218	2.96659364741256	0.0	1.0	0.0	1.5707963267949	-69.7646580054208	0.0	-300.0
219	2.96727586708505	0.0	1.0	0.0	1.5707963267949	-69.7052976481738	0.0	-300.0
220	2.96794415456748	0.0	1.0	0.0	1.5707963267949	-69.6459239218319	0.0	-300.0
221	2.96859879438097	0.0	1.0	0.0	1.5707963267949	-69.5865370994168	0.0	-300.0
222	2.9692400652362	0.0	1.0	0.0	1.5707963267949	-69.5271374483746	0.0	-300.0
223	2.96986824015205	0.0	1.0	0.0	1.5707963267949	-69.4677252306896	0.0	-300.0
224	2.97048358657187	0.0	1.0	0.0	1.5707963267949	-69.408300702996	0.0	-300.0
225	2.9710863664773	0.0	1.0	0.0	1.5707963267949	-69.3488641166869	0.0	-300.0
226	2.97167683649984	0.0	1.0	0.0	1.5707963267949	-69.2894157180215	0.0	-300.0
227	2.97225524803011	0.0	1.0	0.0	1.5707963267949	-69.2299557482301	0.0	-300.0
228	2.97282184732484	0.0	1.0	0.0	1.5707963267949	-69.1704844436166	0.0	-300.0
229	2.97337687561178	0.0	1.0	0.0	1.5707963267949	-69.1110020356588	0.0	-300.0
230	2.97392056919232	0.0	1.0	0.0	1.5707963267949	-69.0515087511078	0.0	-300.0
231	2.97445315954218	0.0	1.0	0.0	1.5707963267949	-68.9920048120837	0.0	-300.0
232	2.97497487340988	0.0	1.0	0.0	1.5707963267949	-68.9324904361705	0.0	-300.0
233	2.97548593291335	0.0	1.0	0.0	1.5707963267949	-68.872965836509	0.0	-300.0
234	2.97598655563442	0.0	1.0	0.0	1.5707963267949	-68.8134312218868	0.0	-300.0
235	2.97647695471155	0.0	1.0	0.0	1.5707963267949	-68.7538867968282	0.0	-300.0
236	2.97695733893047	0.0	1.0	0.0	1.5707963267949	-68.6943327616804	0.0	-300.0
237	2.97742791281313	0.0	1.0	0.0	1.5707963267949	-68.6347693126992	0.0	-300.0
238	2.97788887670479	0.0	1.0	0.0	1.5707963267949	-68.5751966421325	0.0	-300.0
239	2.97834042685926	0.0	1.0	0.0	1.5707963267949	-68.5156149383022	0.0	-300.0
240	2.97878275552248	0.0	1.0	0.0	1.5707963267949	-68.4560243856843	0.0	-300.0
241	2.9792160510144	0.0	1.0	0.0	1.5707963267949	-68.3964251649874	0.0	-300.0
242	2.97964049780912	0.0	1.0	0.0	1.5707963267949	-68.3368174532298	0.0	-300.0
243	2.98005627661341	0.0	1.0	0.0	1.5707963267949	-68.2772014238145	0.0	-300.0
244	2.9804635644437	0.0	1.0	0.0	1.5707963267949	-68.2175772466036	0.0	-300.0
245	2.98086253470142	0.0	1.0	0.0	1.5707963267949	-68.1579450879903	0.0	-300.0
246	2.9812533572468	0.0	1.0	0.0	1.5707963267949	-68.0983051109695	0.0	-300.0
247	2.98163619847122	0.0	1.0	0.0	1.5707963267949	-68.0386574752075	0.0	-300.0
248	2.98201122136806	0.0	1.0	0.0	1.5707963267949	-67.9790023371101	0.0	-300.0
249	2.98237858560204	0.0	1.0	0.0	1.5707963267949	-67.9193398498889	0.0	-300.0
250	2.98273844757724	0.0	1.0	0.0	1.5707963267949	-67.8596701636265	0.0	-300.0
251	2.9830909605037	0.0	1.0	0.0	1.5707963267949	-67.7999934253408	0.0	-300.0
252	2.9834362744626	0.0	1.0	0.0	1.5707963267949	-67.7403097790471	0.0	-300.0
253	2.9837745364702	0.0	1.0	0.0	1.5707963267949	-67.6806193658197	0.0	-300.0
254	2.98410589054042	0.0	1.0	0.0	1.5707963267949	-67.620922323852	0.0	-300.0
255	2.98443047774613	0.0	1.0	0.0	1.5707963267949	-67.5612187885151	0.0	-300.0
256	2.98474843627924	0.0	1.0	0.0	1.5707963267949	-67.5015088924157	0.0	-300.0
257	2.98505990150954	0.0	1.0	0.0	1.5707963267949	-67.4417927654523	0.0	-300.0
258	2.9853650060423	0.0	1.0	0.0	1.5707963267949	-67.3820705348707	0.0	-300.0
259	2.98566387977475	0.0	1.0	0.0	1.5707963267949	-67.3223423253181	0.0	-300.0
260	2.98595664995137	0.0	1.0	0.0	1.5707963267949	-67.2626082588962	0.0	-300.0
261	2.9862434412181	0.0	1.0	0.0	1.5707963267949	-67.202868455213	0.0	-300.0
262	2.98652437567534	0.0	1.0	0.0	1.5707963267949	-67.1431230314342	0.0	-300.0
263	2.98679957293	0.0	1.0	0.0	1.5707963267949	-67.0833721023324	0.0	-300.0
264	2.9870691501464	0.0	1.0	0.0	1.5707963267949	-67.0236157803366	0.0	-300.0
265	2.98733322209612	0.0	1.0	0.0	1.5707963267949	-66.9638541755796	0.0	-300.0
266	2.98759190120691	0.0	1.0	0.0	1.5707963267949	-66.9040873959452	0.0	-300.0
267	2.98784529761055	0.0	1.0	0.0	1.5707963267949	-66.8443155471141	0.0	-300.0
268	2.98809351918969	0.0	1.0	0.0	1.5707963267949	-66.7845387326085	0.0	-300.0
269	2.98833667162385	0.0	1.0	0.0	1.5707963267949	-66.7247570538368	0.0	-300.0
270	2.98857485843436	0.0	1.0	0.0	1.5707963267949	-66.6649706101363	0.0	-300.0
271	2.98880818102846	0.0	1.0	0.0	1.5707963267949	-66.6051794988158	0.0	-300.0
272	2.98903673874246	0.0	1.0	0.0	1.5707963267949	-66.5453838151965	0.0	-300.0
273	2.98926062888405	0.0	1.0	0.0	1.5707963267949	-66.4855836526535	0.0	-300.0
274	2.98947994677371	0.0	1.0	0.0	1.5707963267949	-66.4257791026544	0.0	-300.0
275	2.98969478578529	0.0	1.0	0.0	1.5707963267949	-66.3659702547995	0.0	-300.0
276	2.98990523738579	0.0	1.0	0.0	1.5707963267949	-66.3061571968587	0.0	-300.0
277	2.99011139117427	0.0	1.0	0.0	1.5707963267949	-66.24634001481	0.0	-300.0
278	2.99031333492002	0.0	1.0	0.0	1.5707963267949	-66.1865187928752	0.0	-300.0
279	2.99051115459992	0.0	1.0	0.0	1.5707963267949	-66.1266936135563	0.0	-300.0
280	2.99070493443504	0.0	1.0	0.0	1.5707963267949	-66.0668645576704	0.0	-300.0
281	2.99089475692648	0.0	1.0	0.0	1.5707963267949	-66.0070317043841	0.0	-300.0
282	2.99108070289056	0.0	1.0	0.0	1.5707963267949	-65.9471951312476	0.0	-300.0
283	2.99126285149314	0.0	1.0	0.0	1.5707963267949	-65.8873549142269	0.0	-300.0
284	2.99144128028338	0.0	1.0	0.0	1.5707963267949	-65.827511127737	0.0	-300.0
285	2.99161606522674	0.0	1.0	0.0	1.5707963267949	-65.767663844673	0.0	-300.0
286	2.99178728073734	0.0	1.0	0.0	1.5707963267949	-65.7078131364414	0.0	-300.0
287	2.99195499970961	0.0	1.0	0.0	1.5707963267949	-65.6479590729906	0.0	-300.0
288	2.99211929354935	0.0	1.0	0.0	1.5707963267949	-65.5881017228403	0.0	-300.0
289	2.9922802322041	0.0	1.0	0.0	1.5707963267949	-65.528241153111	0.0	-300.0
290	2.99243788419296	0.0	1.0	0.0	1.5707963267949	-65.4683774295525	0.0	-300.0
